HOSPITAL NAME,CITY,AREA,ADDRESS,DOCTORS,CONTACT,Lat,Long,Google Map Link
Holistic Care Clinic,Lahore,Dha Phase 3,"Holistic Care Clinic, 188-Y Street 12, Dha Phase 3, Lahore",-,3334211888,,,https://www.google.com/maps/search/?api=1&query=Holistic+Care+Clinic%2C+188-Y+Street+12%2C+Dha+Phase+3%2C+Lahore
Mudeser Ali Fitnesspro Studio Hospital,Lahore,Dha Phase 3,"Mudeser Ali Fitnesspro Studio Hospital, 150, 1St Floor, Y Block, Dha Phase 3, Lahore",-,3334204205,,,https://www.google.com/maps/search/?api=1&query=Mudeser+Ali+Fitnesspro+Studio+Hospital%2C+150%2C+1St+Floor%2C+Y+Block%2C+Dha+Phase+3%2C+Lahore
"Chughtai Medical Centre ,",Lahore,Dha Phase 4,"Chughtai Medical Centre ,, Plot 154Cc Near Habib Bank Sector Dd, Dha Phase 4, Lahore",1,3111456789,,,https://www.google.com/maps/search/?api=1&query=Chughtai+Medical+Centre+%2C%2C+Plot+154Cc+Near+Habib+Bank+Sector+Dd%2C+Dha+Phase+4%2C+Lahore
Kids Care Clinic,Lahore,Dha Phase 4,"Kids Care Clinic, 416 Street 8, Sector Cc Dha Phase 4, Lahore, Punjab, Dha Phase 4, Lahore",5,3008788867,,,https://www.google.com/maps/search/?api=1&query=Kids+Care+Clinic%2C+416+Street+8%2C+Sector+Cc+Dha+Phase+4%2C+Lahore%2C+Punjab%2C+Dha+Phase+4%2C+Lahore
Oculus Advanced Eye Care Hospital,Lahore,Dha Phase 4,"Oculus Advanced Eye Care Hospital, Plaza No.115 Cca, Dha Phase 4, Dha Phase 4, Lahore",2,3111666414,,,https://www.google.com/maps/search/?api=1&query=Oculus+Advanced+Eye+Care+Hospital%2C+Plaza+No.115+Cca%2C+Dha+Phase+4%2C+Dha+Phase+4%2C+Lahore
Al Mustafa Trust Medical Centre,Lahore,Dha Phase 4,"Al Mustafa Trust Medical Centre, Ee, 430, Dha Phase 4 Sector Ee Punjab, Dha Phase 4, Lahore",5,4235724014,,,https://www.google.com/maps/search/?api=1&query=Al+Mustafa+Trust+Medical+Centre%2C+Ee%2C+430%2C+Dha+Phase+4+Sector+Ee+Punjab%2C+Dha+Phase+4%2C+Lahore
Cma Clinic,Lahore,Dha Phase 4,"Cma Clinic, Dd Phase 4 Dha Lahore Besides Jamea Masjid Dd, Dha Phase 4, Lahore",1,3324631041,,,https://www.google.com/maps/search/?api=1&query=Cma+Clinic%2C+Dd+Phase+4+Dha+Lahore+Besides+Jamea+Masjid+Dd%2C+Dha+Phase+4%2C+Lahore
Health Solution By Dr. Zerva Khan Hospital,Lahore,Dha Phase 4,"Health Solution By Dr. Zerva Khan Hospital, Plaza No. 109, Block-Cca, Phase-4C, Dha Phase 4, Lahore",1,3111222398,,,https://www.google.com/maps/search/?api=1&query=Health+Solution+By+Dr.+Zerva+Khan+Hospital%2C+Plaza+No.+109%2C+Block-Cca%2C+Phase-4C%2C+Dha+Phase+4%2C+Lahore
Dr Zeeshan Javed Clinic,Lahore,Dha Phase 4,"Dr Zeeshan Javed Clinic, House # 106 Block Jj, Dha Phase 4, Lahore",-,33334062905,,,https://www.google.com/maps/search/?api=1&query=Dr+Zeeshan+Javed+Clinic%2C+House+%23+106+Block+Jj%2C+Dha+Phase+4%2C+Lahore
Friends Table Hospital,Lahore,Dha Phase 4,"Friends Table Hospital, 133 Ee, Dha Phase 4, Lahore",-,3324872514,,,https://www.google.com/maps/search/?api=1&query=Friends+Table+Hospital%2C+133+Ee%2C+Dha+Phase+4%2C+Lahore
Cosmagic Plastic And Cosmetic Surgery Clinic,Lahore,Dha Phase 4,"Cosmagic Plastic And Cosmetic Surgery Clinic, 13-Dd, Dha Phase 4, Lahore",1,0302 9423495,,,https://www.google.com/maps/search/?api=1&query=Cosmagic+Plastic+And+Cosmetic+Surgery+Clinic%2C+13-Dd%2C+Dha+Phase+4%2C+Lahore
Chugtai Medical Center (Phase 4),Lahore,Dha Phase 4,"Chugtai Medical Center (Phase 4), 194 Cca, Block Dd, Dha Phase 4, Lahore",4,3334889324,,,https://www.google.com/maps/search/?api=1&query=Chugtai+Medical+Center+%28Phase+4%29%2C+194+Cca%2C+Block+Dd%2C+Dha+Phase+4%2C+Lahore
Komplett Laser And Healthcare Hospital,Lahore,Dha Phase 4,"Komplett Laser And Healthcare Hospital, 291 Ff Cca, Dha Phase 4, Lahore",2,(042) 35879015,,,https://www.google.com/maps/search/?api=1&query=Komplett+Laser+And+Healthcare+Hospital%2C+291+Ff+Cca%2C+Dha+Phase+4%2C+Lahore
Avicenna Hospital,Lahore,Dha Phase 4,"Avicenna Hospital, 291 Ff Cca Defence Phase 4.Komplett Health Care, Dha Phase 4, Lahore",1,3228400971,,,https://www.google.com/maps/search/?api=1&query=Avicenna+Hospital%2C+291+Ff+Cca+Defence+Phase+4.Komplett+Health+Care%2C+Dha+Phase+4%2C+Lahore
Dar-Ul-Shifa Hospital,Lahore,Dha Phase 4,"Dar-Ul-Shifa Hospital, 114, Commercial Area Sector Cca Dha, Phase 4,, Dha Phase 4, Lahore",-,3224113648,,,https://www.google.com/maps/search/?api=1&query=Dar-Ul-Shifa+Hospital%2C+114%2C+Commercial+Area+Sector+Cca+Dha%2C+Phase+4%2C%2C+Dha+Phase+4%2C+Lahore
My Fitness Clinic,Lahore,Dha Phase 4,"My Fitness Clinic, Sector Dd, Dha Phase 4, Lahore",1,3441871558,,,https://www.google.com/maps/search/?api=1&query=My+Fitness+Clinic%2C+Sector+Dd%2C+Dha+Phase+4%2C+Lahore
All Care Dental & Medical Complex Hospital,Lahore,Dha Phase 4,"All Care Dental & Medical Complex Hospital, 13 Sector Dd, Dha Phase 4, Lahore",-,3069696008,,,https://www.google.com/maps/search/?api=1&query=All+Care+Dental+%26+Medical+Complex+Hospital%2C+13+Sector+Dd%2C+Dha+Phase+4%2C+Lahore
Cosmomedics Aesthetic Hospital,Lahore,Dha Phase 4,"Cosmomedics Aesthetic Hospital, 50 Cca, Dd Block Dha Phase 4, Dha Phase 4, Lahore",1,3369733722,,,https://www.google.com/maps/search/?api=1&query=Cosmomedics+Aesthetic+Hospital%2C+50+Cca%2C+Dd+Block+Dha+Phase+4%2C+Dha+Phase+4%2C+Lahore
Dental Cafe Hospital,Lahore,Dha Phase 4,"Dental Cafe Hospital, 55, Block Dd, Cca Commercial, Dha Phase 4, Lahore",1,3344178962,,,https://www.google.com/maps/search/?api=1&query=Dental+Cafe+Hospital%2C+55%2C+Block+Dd%2C+Cca+Commercial%2C+Dha+Phase+4%2C+Lahore
Desiresthetics Hospital,Lahore,Dha Phase 4,"Desiresthetics Hospital, Street 7 Dha Phase 4 Dd Block Plaza 14, Street 3, Lahore, 50000, Dha Phase 4, Lahore",1,042-32591432,,,https://www.google.com/maps/search/?api=1&query=Desiresthetics+Hospital%2C+Street+7+Dha+Phase+4+Dd+Block+Plaza+14%2C+Street+3%2C+Lahore%2C+50000%2C+Dha+Phase+4%2C+Lahore
Doctors Hospital Dha,Lahore,Dha Phase 4,"Doctors Hospital Dha, Bankers Society, Dha Phase 4, Lahore",1,4232591427,,,https://www.google.com/maps/search/?api=1&query=Doctors+Hospital+Dha%2C+Bankers+Society%2C+Dha+Phase+4%2C+Lahore
Kcc Medical Hub Hospital,Lahore,Dha Phase 4,"Kcc Medical Hub Hospital, 13-Cc Commercial Area, Dha Phase 4, Lahore",-,3353611089,,,https://www.google.com/maps/search/?api=1&query=Kcc+Medical+Hub+Hospital%2C+13-Cc+Commercial+Area%2C+Dha+Phase+4%2C+Lahore
Mahrukh Aslam Khawaja Clinic,Lahore,Dha Phase 4,"Mahrukh Aslam Khawaja Clinic, 307 Aa, Phase 4, Dha Phase 4, Lahore",1,3206879979,,,https://www.google.com/maps/search/?api=1&query=Mahrukh+Aslam+Khawaja+Clinic%2C+307+Aa%2C+Phase+4%2C+Dha+Phase+4%2C+Lahore
Oxygym Gold Crest Mall Hospital,Lahore,Dha Phase 4,"Oxygym Gold Crest Mall Hospital, Plot 205 Sector Dd Dha Phase 4, Dha Phase 4, Lahore",1,3204100104,,,https://www.google.com/maps/search/?api=1&query=Oxygym+Gold+Crest+Mall+Hospital%2C+Plot+205+Sector+Dd+Dha+Phase+4%2C+Dha+Phase+4%2C+Lahore
Physiogic Hospital,Lahore,Dha Phase 4,"Physiogic Hospital, 194 - Dd Commercial, Dha Phase 4, Lahore",1,3314128524,,,https://www.google.com/maps/search/?api=1&query=Physiogic+Hospital%2C+194+-+Dd+Commercial%2C+Dha+Phase+4%2C+Lahore
Integrated Medical Care Hospital,Lahore,Dha Phase 5,"Integrated Medical Care Hospital, Sector F, Dha Phase 5, Lahore",5,3219431936,,,https://www.google.com/maps/search/?api=1&query=Integrated+Medical+Care+Hospital%2C+Sector+F%2C+Dha+Phase+5%2C+Lahore
Health Street Clinic,Lahore,Dha Phase 5,"Health Street Clinic, 144/4 -B Bankers Society Kamahan Roundabout, Dha Phase 5, Lahore",4,0346 1375935,,,https://www.google.com/maps/search/?api=1&query=Health+Street+Clinic%2C+144%2F4+-B+Bankers+Society+Kamahan+Roundabout%2C+Dha+Phase+5%2C+Lahore
Halcyon Medical Center,Lahore,Dha Phase 5,"Halcyon Medical Center, Plaza No 16- Cca Next To Al-Fatah, Dha Phase 5, Lahore",2,3041111941,,,https://www.google.com/maps/search/?api=1&query=Halcyon+Medical+Center%2C+Plaza+No+16-+Cca+Next+To+Al-Fatah%2C+Dha+Phase+5%2C+Lahore
Integrated Medical Hospital,Lahore,Dha Phase 5,"Integrated Medical Hospital, Sector F Phase 5 D.H.A, Dha Phase 5, Lahore",1,4237178904,,,https://www.google.com/maps/search/?api=1&query=Integrated+Medical+Hospital%2C+Sector+F+Phase+5+D.H.A%2C+Dha+Phase+5%2C+Lahore
Hameed Latif Medical Center,Lahore,Dha Phase 5,"Hameed Latif Medical Center, Cca, Street 20, Dha Phase 5, Lahore",3,3324573972,,,https://www.google.com/maps/search/?api=1&query=Hameed+Latif+Medical+Center%2C+Cca%2C+Street+20%2C+Dha+Phase+5%2C+Lahore
Hameed Latif Hospital .,Lahore,Dha Phase 5,"Hameed Latif Hospital ., D.H.A Phase 5, Dha Phase 5, Lahore",3,3111222398,,,https://www.google.com/maps/search/?api=1&query=Hameed+Latif+Hospital+.%2C+D.H.A+Phase+5%2C+Dha+Phase+5%2C+Lahore
Asghar Polyclinic N Pharmacy,Lahore,Dha Phase 5,"Asghar Polyclinic N Pharmacy, Sector D Phase 5 D.H.A, Dha Phase 5, Lahore",1,3111222398,,,https://www.google.com/maps/search/?api=1&query=Asghar+Polyclinic+N+Pharmacy%2C+Sector+D+Phase+5+D.H.A%2C+Dha+Phase+5%2C+Lahore
Skin Oasis Hospital,Lahore,Dha Phase 5,"Skin Oasis Hospital, 16-A Commercial Area, Sector A, Dha Phase 5, Lahore",-,0335 4182228,,,https://www.google.com/maps/search/?api=1&query=Skin+Oasis+Hospital%2C+16-A+Commercial+Area%2C+Sector+A%2C+Dha+Phase+5%2C+Lahore
Tooth Care Dental Practice And Implant Centre,Lahore,Dha Phase 5,"Tooth Care Dental Practice And Implant Centre, Cca, Plaza 78, Street 6, Above 2Nd Cup Cafe, Dha Phase 5, Lahore",1,3090881010,,,https://www.google.com/maps/search/?api=1&query=Tooth+Care+Dental+Practice+And+Implant+Centre%2C+Cca%2C+Plaza+78%2C+Street+6%2C+Above+2Nd+Cup+Cafe%2C+Dha+Phase+5%2C+Lahore
Australian Polyclinic (Breathing And Sleep Centre) Dr Sarwar Chaudhry (Pulmonologist And Sleep Physician) Dr Sadaf Sarwar,Lahore,Dha Phase 5,"Australian Polyclinic (Breathing And Sleep Centre) Dr Sarwar Chaudhry (Pulmonologist And Sleep Physician) Dr Sadaf Sarwar, 19 Cca First Floor, Phase 5 D.H.A, Dha Phase 5, Lahore",1,3110573333,,,https://www.google.com/maps/search/?api=1&query=Australian+Polyclinic+%28Breathing+And+Sleep+Centre%29+Dr+Sarwar+Chaudhry+%28Pulmonologist+And+Sleep+Physician%29+Dr+Sadaf+Sarwar%2C+19+Cca+First+Floor%2C+Phase+5+D.H.A%2C+Dha+Phase+5%2C+Lahore
Lits Lahore Intervention And Therapy Services Hospital,Lahore,Dha Phase 5,"Lits Lahore Intervention And Therapy Services Hospital, Plot J 4, Sector J Phase 5 D.H.A, Lahore, Punjab, Dha Phase 5, Lahore",1,3020446926,,,https://www.google.com/maps/search/?api=1&query=Lits+Lahore+Intervention+And+Therapy+Services+Hospital%2C+Plot+J+4%2C+Sector+J+Phase+5+D.H.A%2C+Lahore%2C+Punjab%2C+Dha+Phase+5%2C+Lahore
Clinic South Central Health Care,Lahore,Dha Phase 5,"Clinic South Central Health Care, Tp12 1St Floor Block C Mall Square Appts Zamzama, Dha Phase 5, Lahore",1,3332115910,,,https://www.google.com/maps/search/?api=1&query=Clinic+South+Central+Health+Care%2C+Tp12+1St+Floor+Block+C+Mall+Square+Appts+Zamzama%2C+Dha+Phase+5%2C+Lahore
Hameed Latif Medicle Centre,Lahore,Dha Phase 5,"Hameed Latif Medicle Centre, Dha Phase 5 Opposite Penta Square, Dha Phase 5, Lahore",-,3214231343,,,https://www.google.com/maps/search/?api=1&query=Hameed+Latif+Medicle+Centre%2C+Dha+Phase+5+Opposite+Penta+Square%2C+Dha+Phase+5%2C+Lahore
Kishmish Aesthetics Hospital,Lahore,Dha Phase 5,"Kishmish Aesthetics Hospital, Plot # C 73 Phase 5C Block # Cca Dha Lahore, Dha Phase 5, Lahore",1,042-32591432,,,https://www.google.com/maps/search/?api=1&query=Kishmish+Aesthetics+Hospital%2C+Plot+%23+C+73+Phase+5C+Block+%23+Cca+Dha+Lahore%2C+Dha+Phase+5%2C+Lahore
Medcrest Health Care Centre,Lahore,Dha Phase 5,"Medcrest Health Care Centre, 41 Cca ,Back Of Jalal Sons, Above Askri Bank, Dha Phase 5, Lahore",-,3324631041,,,https://www.google.com/maps/search/?api=1&query=Medcrest+Health+Care+Centre%2C+41+Cca+%2CBack+Of+Jalal+Sons%2C+Above+Askri+Bank%2C+Dha+Phase+5%2C+Lahore
Medilink Dental Asthetic Hospital,Lahore,Dha Phase 5,"Medilink Dental Asthetic Hospital, Rehabilitation Center Dha Phase 5,17 A Block, Dha Phase 5, Lahore",-,3324791321,,,https://www.google.com/maps/search/?api=1&query=Medilink+Dental+Asthetic+Hospital%2C+Rehabilitation+Center+Dha+Phase+5%2C17+A+Block%2C+Dha+Phase+5%2C+Lahore
Pak Wellness Medical Center,Lahore,Dha Phase 5,"Pak Wellness Medical Center, 12-A Commercial Plaza, Sui Gas Society Phase-1, Adjacent Dha Phase-5, Dha Phase 5, Lahore",2,0,,,https://www.google.com/maps/search/?api=1&query=Pak+Wellness+Medical+Center%2C+12-A+Commercial+Plaza%2C+Sui+Gas+Society+Phase-1%2C+Adjacent+Dha+Phase-5%2C+Dha+Phase+5%2C+Lahore
Shapes Fitness Center,Lahore,Dha Phase 5,"Shapes Fitness Center, 13 Street 13, Sector G, Dha Phase 5, Lahore",-,(042) 37177961,,,https://www.google.com/maps/search/?api=1&query=Shapes+Fitness+Center%2C+13+Street+13%2C+Sector+G%2C+Dha+Phase+5%2C+Lahore
Zakirs Clinic,Lahore,Dha Phase 5,"Zakirs Clinic, 72-C, Dha Phase 5, Lahore",-,3064333391,,,https://www.google.com/maps/search/?api=1&query=Zakirs+Clinic%2C+72-C%2C+Dha+Phase+5%2C+Lahore
Esthetique Dental & Cosmetic Solutions Hospital,Lahore,Dha Phase 6,"Esthetique Dental & Cosmetic Solutions Hospital, 340 Main Blvd, Sector B, Dha Phase 6, Lahore",13,042-32591427,,,https://www.google.com/maps/search/?api=1&query=Esthetique+Dental+%26+Cosmetic+Solutions+Hospital%2C+340+Main+Blvd%2C+Sector+B%2C+Dha+Phase+6%2C+Lahore
Eclinic Advanced Urgent Care,Lahore,Dha Phase 6,"Eclinic Advanced Urgent Care, Office# 24, Defence Raya Fairways Commercial Centre, Defence Housing Authority, Sector M, Dha Phase 6, Lahore",-,042-32591427,,,https://www.google.com/maps/search/?api=1&query=Eclinic+Advanced+Urgent+Care%2C+Office%23+24%2C+Defence+Raya+Fairways+Commercial+Centre%2C+Defence+Housing+Authority%2C+Sector+M%2C+Dha+Phase+6%2C+Lahore
Md Health Center,Lahore,Dha Phase 6,"Md Health Center, Fairway Commercial, Cp-109, Defence Raya Golf Resort Sector M, Dha Phase 6, Lahore",4,042-32591427,,,https://www.google.com/maps/search/?api=1&query=Md+Health+Center%2C+Fairway+Commercial%2C+Cp-109%2C+Defence+Raya+Golf+Resort+Sector+M%2C+Dha+Phase+6%2C+Lahore
Pakistan Kidney And Liver Institute (Pkli) Hospital,Lahore,Dha Phase 6,"Pakistan Kidney And Liver Institute (Pkli) Hospital, One Pkli Avenue, Dha Phase 6, Lahore",4,4238102920,,,https://www.google.com/maps/search/?api=1&query=Pakistan+Kidney+And+Liver+Institute+%28Pkli%29+Hospital%2C+One+Pkli+Avenue%2C+Dha+Phase+6%2C+Lahore
Health Republic Hospital,Lahore,Dha Phase 6,"Health Republic Hospital, 102 A Commercial, Dha Phase 6 Lahore, Dha Phase 6, Lahore",3,3211102202,,,https://www.google.com/maps/search/?api=1&query=Health+Republic+Hospital%2C+102+A+Commercial%2C+Dha+Phase+6+Lahore%2C+Dha+Phase+6%2C+Lahore
Western Medical Center,Lahore,Dha Phase 6,"Western Medical Center, Cca, 8, Sector C Dha, Dha Phase 6, Lahore",-,(042) 38921656,,,https://www.google.com/maps/search/?api=1&query=Western+Medical+Center%2C+Cca%2C+8%2C+Sector+C+Dha%2C+Dha+Phase+6%2C+Lahore
Skinfudge Clinic (Main Branch),Lahore,Dha Phase 6,"Skinfudge Clinic (Main Branch), 217 Main Blvd, Sector-J, Dha Phase 6, Next To Kfc, Dha Phase 6, Lahore",2,3431414343,,,https://www.google.com/maps/search/?api=1&query=Skinfudge+Clinic+%28Main+Branch%29%2C+217+Main+Blvd%2C+Sector-J%2C+Dha+Phase+6%2C+Next+To+Kfc%2C+Dha+Phase+6%2C+Lahore
Dr Rubab Ali Hospital,Lahore,Dha Phase 6,"Dr Rubab Ali Hospital, 290 Mb Sector H, Dha Phase 6, Lahore",1,042-32591432,,,https://www.google.com/maps/search/?api=1&query=Dr+Rubab+Ali+Hospital%2C+290+Mb+Sector+H%2C+Dha+Phase+6%2C+Lahore
Arif Medical Eme Clinic,Lahore,Dha Phase 6,"Arif Medical Eme Clinic, 365 J Dha, Sector 12 Dha Eme Sector, Dha Phase 6, Lahore",1,3334215267,,,https://www.google.com/maps/search/?api=1&query=Arif+Medical+Eme+Clinic%2C+365+J+Dha%2C+Sector+12+Dha+Eme+Sector%2C+Dha+Phase+6%2C+Lahore
Doctor Office Hospital,Lahore,Dha Phase 6,"Doctor Office Hospital, Second Floor , Plaza Number 16, L Block, Dha Phase 6, Lahore",-,3227135374,,,https://www.google.com/maps/search/?api=1&query=Doctor+Office+Hospital%2C+Second+Floor+%2C+Plaza+Number+16%2C+L+Block%2C+Dha+Phase+6%2C+Lahore
Dr. Sobia Khakwani Skin & Aesthetics Hospital,Lahore,Dha Phase 6,"Dr. Sobia Khakwani Skin & Aesthetics Hospital, 290 Main Boulevard, Dha Phase 6, Lahore",-,3222999092,,,https://www.google.com/maps/search/?api=1&query=Dr.+Sobia+Khakwani+Skin+%26+Aesthetics+Hospital%2C+290+Main+Boulevard%2C+Dha+Phase+6%2C+Lahore
Hub Of Dental Experts Hospital,Lahore,Dha Phase 6,"Hub Of Dental Experts Hospital, Plaza 45 Street 18 Sector D Phase 6 Dha Lahore, Dha Phase 6, Lahore",2,3164445159,,,https://www.google.com/maps/search/?api=1&query=Hub+Of+Dental+Experts+Hospital%2C+Plaza+45+Street+18+Sector+D+Phase+6+Dha+Lahore%2C+Dha+Phase+6%2C+Lahore
Al Shafi Medical Centre,Lahore,Dha Phase 6,"Al Shafi Medical Centre, Plaza Number 16,L Block, Defence Housing Authority, Dha Phase 6, Lahore, Dha Phase 6, Lahore",-,3349806810,,,https://www.google.com/maps/search/?api=1&query=Al+Shafi+Medical+Centre%2C+Plaza+Number+16%2CL+Block%2C+Defence+Housing+Authority%2C+Dha+Phase+6%2C+Lahore%2C+Dha+Phase+6%2C+Lahore
Al Shafi Medical Centre(Dha 6),Lahore,Dha Phase 6,"Al Shafi Medical Centre(Dha 6), Plaza Number 16,L Block, Defence Housing Authority, Dha Phase 6, Lahore, Dha Phase 6, Lahore",-,3349806810,,,https://www.google.com/maps/search/?api=1&query=Al+Shafi+Medical+Centre%28Dha+6%29%2C+Plaza+Number+16%2CL+Block%2C+Defence+Housing+Authority%2C+Dha+Phase+6%2C+Lahore%2C+Dha+Phase+6%2C+Lahore
Chughtai Medical Center (Askari 11),Lahore,Dha Phase 6,"Chughtai Medical Center (Askari 11), Shop No.1, Bedian Rd, Beside Bread & Beyond, Sector A, Dha Phase 6, Lahore",2,3458377163,,,https://www.google.com/maps/search/?api=1&query=Chughtai+Medical+Center+%28Askari+11%29%2C+Shop+No.1%2C+Bedian+Rd%2C+Beside+Bread+%26+Beyond%2C+Sector+A%2C+Dha+Phase+6%2C+Lahore
Chughtai Medical Centre / Lab,Lahore,Dha Phase 6,"Chughtai Medical Centre / Lab, 38 Main Boulevard, Dha Phase 6, Dha Phase 6, Lahore",1,3111456789,,,https://www.google.com/maps/search/?api=1&query=Chughtai+Medical+Centre+%2F+Lab%2C+38+Main+Boulevard%2C+Dha+Phase+6%2C+Dha+Phase+6%2C+Lahore
Executive Private Clinic,Lahore,Dha Phase 6,"Executive Private Clinic, Pkli Dha Phase 6, Dha Phase 6, Lahore",-,3201684939,,,https://www.google.com/maps/search/?api=1&query=Executive+Private+Clinic%2C+Pkli+Dha+Phase+6%2C+Dha+Phase+6%2C+Lahore
Health Lounge Hospital,Lahore,Dha Phase 6,"Health Lounge Hospital, 26 Street 13, Sector J, Dha Phase 6, Lahore",1,3093988883,,,https://www.google.com/maps/search/?api=1&query=Health+Lounge+Hospital%2C+26+Street+13%2C+Sector+J%2C+Dha+Phase+6%2C+Lahore
La Vita Clinic,Lahore,Dha Phase 6,"La Vita Clinic, Cca, 13, Sector C, Dha Phase 6, Lahore",-,3091110039,,,https://www.google.com/maps/search/?api=1&query=La+Vita+Clinic%2C+Cca%2C+13%2C+Sector+C%2C+Dha+Phase+6%2C+Lahore
Optica (Dha Phase 6) Hospital,Lahore,Dha Phase 6,"Optica (Dha Phase 6) Hospital, Fchx+Cx6, Shabbir Sharif Rd, Sector H, Dha Phase 6, Lahore",1,4235894646,,,https://www.google.com/maps/search/?api=1&query=Optica+%28Dha+Phase+6%29+Hospital%2C+Fchx%2BCx6%2C+Shabbir+Sharif+Rd%2C+Sector+H%2C+Dha+Phase+6%2C+Lahore
Teeth And Gums (Dha Branch) Hospital,Lahore,Dha Phase 6,"Teeth And Gums (Dha Branch) Hospital, Fairway Commercial, Cp-109, Defence Raya Golf Resort, Sector M, Dha Phase 6, Lahore",1,3215164933,,,https://www.google.com/maps/search/?api=1&query=Teeth+And+Gums+%28Dha+Branch%29+Hospital%2C+Fairway+Commercial%2C+Cp-109%2C+Defence+Raya+Golf+Resort%2C+Sector+M%2C+Dha+Phase+6%2C+Lahore
Sharif Hospital,Lahore,Dha Phase 7,"Sharif Hospital, Main Burki Road, Near Lse Bhangali Village, Dha Phase 7, Lahore",-,0322 6560622,,,https://www.google.com/maps/search/?api=1&query=Sharif+Hospital%2C+Main+Burki+Road%2C+Near+Lse+Bhangali+Village%2C+Dha+Phase+7%2C+Lahore
Dr. Man Pharmacy & Polyclinic,Lahore,Dha Phase 8,"Dr. Man Pharmacy & Polyclinic, Ground Floor 29 Cca Ex Park View, Dha Phase 8, Lahore",5,042-32591427,,,https://www.google.com/maps/search/?api=1&query=Dr.+Man+Pharmacy+%26+Polyclinic%2C+Ground+Floor+29+Cca+Ex+Park+View%2C+Dha+Phase+8%2C+Lahore
Samra Amin Medical Center,Lahore,Dha Phase 8,"Samra Amin Medical Center, 39 C Ca, Ex Park View Society, Dha Phase 8, Lahore",1,3349983433,,,https://www.google.com/maps/search/?api=1&query=Samra+Amin+Medical+Center%2C+39+C+Ca%2C+Ex+Park+View+Society%2C+Dha+Phase+8%2C+Lahore
Dr Huma Aslam Clinic,Lahore,Dha Phase 8,"Dr Huma Aslam Clinic, N-2, Street No 1, Sector N, Opposite Urban Developers Office, Ex Air Avenue, Dha Phase 8, Lahore",2,3314946155,,,https://www.google.com/maps/search/?api=1&query=Dr+Huma+Aslam+Clinic%2C+N-2%2C+Street+No+1%2C+Sector+N%2C+Opposite+Urban+Developers+Office%2C+Ex+Air+Avenue%2C+Dha+Phase+8%2C+Lahore
Broadway Plastic Surgery Hospital,Lahore,Dha Phase 8,"Broadway Plastic Surgery Hospital, 240-C, Broadway, Dha Phase 8, Lahore",2,0311 1444068,,,https://www.google.com/maps/search/?api=1&query=Broadway+Plastic+Surgery+Hospital%2C+240-C%2C+Broadway%2C+Dha+Phase+8%2C+Lahore
Prof Dr Muhammad Nauman Ahmad Hospital,Lahore,Dha Phase 8,"Prof Dr Muhammad Nauman Ahmad Hospital, N-2, Street No 1, Sector N, Opposite Urban Developers Office, Ex Air Avenue, Dha Phase 8, Lahore",-,3314946155,,,https://www.google.com/maps/search/?api=1&query=Prof+Dr+Muhammad+Nauman+Ahmad+Hospital%2C+N-2%2C+Street+No+1%2C+Sector+N%2C+Opposite+Urban+Developers+Office%2C+Ex+Air+Avenue%2C+Dha+Phase+8%2C+Lahore
Zafar Hospital,Lahore,Dha Phase 8,"Zafar Hospital, Main Barki Road, Near Paragon City Opposite, Dha Phase 8, Lahore",9,03234135779 / 03074342050,,,https://www.google.com/maps/search/?api=1&query=Zafar+Hospital%2C+Main+Barki+Road%2C+Near+Paragon+City+Opposite%2C+Dha+Phase+8%2C+Lahore
Dr Man Polyclinic & Healthcare,Lahore,Dha Phase 8,"Dr Man Polyclinic & Healthcare, 29 Cca, D Block, Ex Park View, Dha Phase 8, Lahore",1,3004740036,,,https://www.google.com/maps/search/?api=1&query=Dr+Man+Polyclinic+%26+Healthcare%2C+29+Cca%2C+D+Block%2C+Ex+Park+View%2C+Dha+Phase+8%2C+Lahore
